,email,gender,id,stepId,answerValue,answerId,answerTypeId,Country,Region,question_questions,answer_answers
238,aleksandar.dimkov+mitt10_V0iB@bss.com.mk,M,67b5f1392d21f543a10965f1,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow Region,What is your company's annual purchasing budget?,Up to 1 million rubles
239,daniela.p+201_Fwae@bss.com.mk,M,67b47874197e604dd2722d6f,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Ivanovo Region,What is your company's annual purchasing budget?,Up to 1 million rubles
240,daniela.p+202_Rw2b@bss.com.mk,F,67b70c7a2d21f543a1096605,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow,What is your company's annual purchasing budget?,Up to 1 million rubles
241,daniela.p+202_Rw2b_0LXC@bss.com.mk,M,xy1nr3sp1vp7r17vtxyg683k,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow,What is your company's annual purchasing budget?,Up to 1 million rubles
242,aleksandar.dimkov+mitt10_V0iB_2bw2@bss.com.mk,M,3p80z1iocd67z0qvg8ju1cc0,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow Region,What is your company's annual purchasing budget?,Up to 1 million rubles
243,aleksandar.dimkov+mitt10_V0iB_UmV3@bss.com.mk,M,szwocc75sg060he43kny1pzv,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow Region,What is your company's annual purchasing budget?,Up to 1 million rubles
244,daniela.p+202_Rw2b_MtGK@bss.com.mk,F,7z4ymlbvgu3ct7w8qjeaycts,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow,What is your company's annual purchasing budget?,Up to 1 million rubles
245,aleksandar.dimkov+mitt10_V0iB_GLVX@bss.com.mk,M,unfq2oxirwh1d7iqfgqxwdcd,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow Region,What is your company's annual purchasing budget?,Up to 1 million rubles
246,daniela.p+150_YhiF_SxIe@bss.com.mk,F,7ibrdat3zwe6vjvb0sv29jks,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,North Macedonia,,What is your company's annual purchasing budget?,Up to 1 million rubles
247,aleksandar.dimkov+mitt10_V0iB_21BI@bss.com.mk,F,bqg1ucjqk14u5av22n0jfhjb,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow Region,What is your company's annual purchasing budget?,Up to 1 million rubles
248,daniela.p+202_Rw2b_20IK@bss.com.mk,M,8iqywq3m81tjxwfrd0jijyth,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow,What is your company's annual purchasing budget?,Up to 1 million rubles
249,daniela.p+202_Rw2b_ZF2k@bss.com.mk,M,wzh3p4rs1362l62x4dh2dikd,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow,What is your company's annual purchasing budget?,Up to 1 million rubles
250,daniela.p+150_YhiF_NqPH@bss.com.mk,M,azs5ghtuwudyxwstbltb0xiz,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,North Macedonia,,What is your company's annual purchasing budget?,Up to 1 million rubles
251,daniela.p+201_Fwae_AK8l@bss.com.mk,M,yxyhdns9mr7s3k8wdhbd7n5k,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Ivanovo Region,What is your company's annual purchasing budget?,Up to 1 million rubles
252,daniela.p+201_Fwae_HTYS@bss.com.mk,M,nwgueloa1n8u9v2eegzvfamb,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Ivanovo Region,What is your company's annual purchasing budget?,Up to 1 million rubles
253,daniela.p+202_Rw2b_Oi3B@bss.com.mk,M,sou8pmpid2soba8goi4y1p5x,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,Russia,Moscow,What is your company's annual purchasing budget?,Up to 1 million rubles
254,daniela.p+150_YhiF_OH5e@bss.com.mk,M,gultwxcgf4l0k3psuryptsg2,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73373,Answer,North Macedonia,,What is your company's annual purchasing budget?,Up to 1 million rubles
255,tanja+182_jiPa@bss.com.mk,F,67b45018197e604dd2722d3e,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Ivanovo Region,What role do you play in the purchasing decision making process?,Advisory role
256,tatjana+182_N1PC@bss.mk,F,67b46049197e604dd2722d4a,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
257,daniela.p+200_IzcX@bss.com.mk,F,67b47714197e604dd2722d69,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow,What role do you play in the purchasing decision making process?,Advisory role
258,aleksandar.dimkov+mb1_Xc8j@bss.com.mk,M,67b484a9197e604dd2722d72,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow,What role do you play in the purchasing decision making process?,Advisory role
259,daniela.p+203_NfBj@bss.com.mk,F,67b70e142d21f543a1096609,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
260,aleksandar.dimkov+mb1_Xc8j_kuh8@bss.com.mk,F,xodwfemcnbuqzq632xnlrxt6,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow,What role do you play in the purchasing decision making process?,Advisory role
261,tanja+182_jiPa_jNR0@bss.com.mk,M,fi1h2gygfcwed97ls0e0c31v,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Ivanovo Region,What role do you play in the purchasing decision making process?,Advisory role
262,daniela.p+203_NfBj_TkuP@bss.com.mk,M,kyxbogwp6p8ixqs8ds25v2w6,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
263,daniela.p+200_IzcX_T1OA@bss.com.mk,M,5k1w1e9g4pqtjq6kaswik438,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow,What role do you play in the purchasing decision making process?,Advisory role
264,daniela.p+200_IzcX_pGIR@bss.com.mk,F,jucfn0c2jtisba29n87e4evt,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow,What role do you play in the purchasing decision making process?,Advisory role
265,daniela.p+203_NfBj_8KQ3@bss.com.mk,M,ti4o4ov436gn8yp3j1c61svm,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
266,tanja+182_jiPa_MVxX@bss.com.mk,M,e8bxsksz9xo25tg7tvo7z2ho,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Ivanovo Region,What role do you play in the purchasing decision making process?,Advisory role
267,tanja+182_jiPa_ARQM@bss.com.mk,M,aq4v0kee568ttej8iiemf43d,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Ivanovo Region,What role do you play in the purchasing decision making process?,Advisory role
268,tatjana+182_N1PC_oo6l@bss.mk,F,o1qflq1vwy0ysoicvlsg1ftt,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
269,daniela.p+203_NfBj_R5H7@bss.com.mk,M,f9l91z1a20tmyrx0lk7tcbw0,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
270,daniela.p+203_NfBj_DuMy@bss.com.mk,M,q6d3mph828gjpg1cu7vsqkx4,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
271,tanja+182_jiPa_5IoL@bss.com.mk,M,35d97gdotgwa5lwpd0vs7k0h,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Ivanovo Region,What role do you play in the purchasing decision making process?,Advisory role
272,daniela.p+203_NfBj_zBgp@bss.com.mk,M,fo9fdaazpqxsftbbgkrxi6w6,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
273,tanja+182_jiPa_H11i@bss.com.mk,F,fs5gjd2k2z3o2gif5gni04rs,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Ivanovo Region,What role do you play in the purchasing decision making process?,Advisory role
274,aleksandar.dimkov+mb1_Xc8j_vvSH@bss.com.mk,M,y67npjis9odvv7cgl9867epq,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow,What role do you play in the purchasing decision making process?,Advisory role
275,tanja+182_jiPa_Nfsx@bss.com.mk,F,6k29ezb4owiomwpfb12502zq,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Ivanovo Region,What role do you play in the purchasing decision making process?,Advisory role
276,tanja+182_jiPa_YaEw@bss.com.mk,F,rh5y4efxr5rhh3m5u178w86t,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Ivanovo Region,What role do you play in the purchasing decision making process?,Advisory role
277,daniela.p+203_NfBj_lrIk@bss.com.mk,M,0wcaegyyobblhhvfzwyibn0a,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
278,daniela.p+203_NfBj_WAMQ@bss.com.mk,F,nbaqmxp4ox9elnfzdq0fykn8,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow Region,What role do you play in the purchasing decision making process?,Advisory role
279,daniela.p+200_IzcX_vB6s@bss.com.mk,M,y10ilgiji2mozv41r1uvfwo2,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow,What role do you play in the purchasing decision making process?,Advisory role
280,daniela.p+200_IzcX_QOfF@bss.com.mk,M,uud1nluegdqmisnfzpg75iqg,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow,What role do you play in the purchasing decision making process?,Advisory role
281,daniela.p+200_IzcX_CIHU@bss.com.mk,M,mv0j9yovwhgmtif9l1naciko,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73370,Answer,Russia,Moscow,What role do you play in the purchasing decision making process?,Advisory role
282,aleksandar.dimkov+mitt10_V0iB@bss.com.mk,M,67b5f1392d21f543a10965f1,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
283,daniela.p+201_Fwae@bss.com.mk,M,67b47874197e604dd2722d6f,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Ivanovo Region,Which of the following best describes your job function?,Visa support
284,daniela.p+203_NfBj@bss.com.mk,F,67b70e142d21f543a1096609,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
285,aleksandar.dimkov+mitt10_V0iB_2bw2@bss.com.mk,M,3p80z1iocd67z0qvg8ju1cc0,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
286,aleksandar.dimkov+mitt10_V0iB_UmV3@bss.com.mk,M,szwocc75sg060he43kny1pzv,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
287,daniela.p+203_NfBj_TkuP@bss.com.mk,M,kyxbogwp6p8ixqs8ds25v2w6,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
288,aleksandar.dimkov+mitt10_V0iB_GLVX@bss.com.mk,M,unfq2oxirwh1d7iqfgqxwdcd,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
289,daniela.p+203_NfBj_8KQ3@bss.com.mk,M,ti4o4ov436gn8yp3j1c61svm,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
290,aleksandar.dimkov+mitt10_V0iB_21BI@bss.com.mk,F,bqg1ucjqk14u5av22n0jfhjb,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
291,daniela.p+203_NfBj_R5H7@bss.com.mk,M,f9l91z1a20tmyrx0lk7tcbw0,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
292,daniela.p+203_NfBj_DuMy@bss.com.mk,M,q6d3mph828gjpg1cu7vsqkx4,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
293,daniela.p+201_Fwae_AK8l@bss.com.mk,M,yxyhdns9mr7s3k8wdhbd7n5k,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Ivanovo Region,Which of the following best describes your job function?,Visa support
294,daniela.p+203_NfBj_zBgp@bss.com.mk,M,fo9fdaazpqxsftbbgkrxi6w6,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
295,daniela.p+201_Fwae_HTYS@bss.com.mk,M,nwgueloa1n8u9v2eegzvfamb,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Ivanovo Region,Which of the following best describes your job function?,Visa support
296,daniela.p+203_NfBj_lrIk@bss.com.mk,M,0wcaegyyobblhhvfzwyibn0a,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
297,daniela.p+203_NfBj_WAMQ@bss.com.mk,F,nbaqmxp4ox9elnfzdq0fykn8,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323b,Answer,Russia,Moscow Region,Which of the following best describes your job function?,Visa support
298,aleksandar.dimkov+mitt10_V0iB@bss.com.mk,M,67b5f1392d21f543a10965f1,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
299,3990147_SeNs@gmail.com,M,67b5e0f7774d9e718c7541db,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Somalia,,Please indicate your company's main area of business,Tour Operator
300,daniela.p+201_Fwae@bss.com.mk,M,67b47874197e604dd2722d6f,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Ivanovo Region,Please indicate your company's main area of business,Tour Operator
301,daniela.p+203_NfBj@bss.com.mk,F,67b70e142d21f543a1096609,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
302,aleksandar.dimkov+mitt10_V0iB_2bw2@bss.com.mk,M,3p80z1iocd67z0qvg8ju1cc0,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
303,aleksandar.dimkov+mitt10_V0iB_UmV3@bss.com.mk,M,szwocc75sg060he43kny1pzv,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
304,daniela.p+203_NfBj_TkuP@bss.com.mk,M,kyxbogwp6p8ixqs8ds25v2w6,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
305,aleksandar.dimkov+mitt10_V0iB_GLVX@bss.com.mk,M,unfq2oxirwh1d7iqfgqxwdcd,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
306,daniela.p+203_NfBj_8KQ3@bss.com.mk,M,ti4o4ov436gn8yp3j1c61svm,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
307,aleksandar.dimkov+mitt10_V0iB_21BI@bss.com.mk,F,bqg1ucjqk14u5av22n0jfhjb,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
308,daniela.p+203_NfBj_R5H7@bss.com.mk,M,f9l91z1a20tmyrx0lk7tcbw0,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
309,daniela.p+203_NfBj_DuMy@bss.com.mk,M,q6d3mph828gjpg1cu7vsqkx4,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
310,daniela.p+201_Fwae_AK8l@bss.com.mk,M,yxyhdns9mr7s3k8wdhbd7n5k,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Ivanovo Region,Please indicate your company's main area of business,Tour Operator
311,daniela.p+203_NfBj_zBgp@bss.com.mk,M,fo9fdaazpqxsftbbgkrxi6w6,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
312,3990147_SeNs_09Hr@gmail.com,F,sl0pqtnqavydiqidf8nxzrea,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Somalia,,Please indicate your company's main area of business,Tour Operator
313,daniela.p+201_Fwae_HTYS@bss.com.mk,M,nwgueloa1n8u9v2eegzvfamb,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Ivanovo Region,Please indicate your company's main area of business,Tour Operator
314,daniela.p+203_NfBj_lrIk@bss.com.mk,M,0wcaegyyobblhhvfzwyibn0a,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
315,3990147_SeNs_mVZi@gmail.com,F,wgf8glx8axdaq94290uynav9,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Somalia,,Please indicate your company's main area of business,Tour Operator
316,daniela.p+203_NfBj_WAMQ@bss.com.mk,F,nbaqmxp4ox9elnfzdq0fykn8,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73290,Answer,Russia,Moscow Region,Please indicate your company's main area of business,Tour Operator
317,tanja+182_Ahsx@bss.mk,M,67b45356197e604dd2722d43,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73293,Answer,North Macedonia,,Please indicate your company's main area of business,IT solutions for travel industry
318,tanja+182_Ahsx_hqUn@bss.mk,F,h6m3ppqa2ui8z922ddkcrdxz,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73293,Answer,North Macedonia,,Please indicate your company's main area of business,IT solutions for travel industry
319,tanja+182_Ahsx_Lcd6@bss.mk,M,yzc27c0f8w2ortjytg54wtmh,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73293,Answer,North Macedonia,,Please indicate your company's main area of business,IT solutions for travel industry
320,tanja+182_Ahsx@bss.mk,M,67b45356197e604dd2722d43,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73374,Answer,North Macedonia,,What is your company's annual purchasing budget?,1 - 5 million rubles
321,tanja+202_99oJ@bss.mk,F,67b708f32d21f543a10965fa,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73374,Answer,Russia,Moscow,What is your company's annual purchasing budget?,1 - 5 million rubles
322,tanja+242_B3fl@bss.com.mk,F,67bcb979966b8de398095c90,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73374,Answer,North Macedonia,,What is your company's annual purchasing budget?,1 - 5 million rubles
323,tanja+202_99oJ_VzXA@bss.mk,F,hcrco3j3ndo542hbg2twb0np,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73374,Answer,Russia,Moscow,What is your company's annual purchasing budget?,1 - 5 million rubles
324,tanja+182_Ahsx_hqUn@bss.mk,F,h6m3ppqa2ui8z922ddkcrdxz,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73374,Answer,North Macedonia,,What is your company's annual purchasing budget?,1 - 5 million rubles
325,tanja+182_Ahsx_Lcd6@bss.mk,M,yzc27c0f8w2ortjytg54wtmh,5c8a78336d41a10da4f7336c,,5c8a78336d41a10da4f73374,Answer,North Macedonia,,What is your company's annual purchasing budget?,1 - 5 million rubles
326,tanja+202_99oJ@bss.mk,F,67b708f32d21f543a10965fa,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73292,Answer,Russia,Moscow,Please indicate your company's main area of business,Accommodation Provider
327,tanja+202_99oJ_VzXA@bss.mk,F,hcrco3j3ndo542hbg2twb0np,5c8a78336d41a10da4f73252,,5c8a78336d41a10da4f73292,Answer,Russia,Moscow,Please indicate your company's main area of business,Accommodation Provider
328,daniela.p+200_IzcX@bss.com.mk,F,67b47714197e604dd2722d69,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323d,Answer,Russia,Moscow,Which of the following best describes your job function?,Guided tour services
329,daniela.p+200_IzcX_T1OA@bss.com.mk,M,5k1w1e9g4pqtjq6kaswik438,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323d,Answer,Russia,Moscow,Which of the following best describes your job function?,Guided tour services
330,daniela.p+200_IzcX_pGIR@bss.com.mk,F,jucfn0c2jtisba29n87e4evt,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323d,Answer,Russia,Moscow,Which of the following best describes your job function?,Guided tour services
331,daniela.p+200_IzcX_vB6s@bss.com.mk,M,y10ilgiji2mozv41r1uvfwo2,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323d,Answer,Russia,Moscow,Which of the following best describes your job function?,Guided tour services
332,daniela.p+200_IzcX_QOfF@bss.com.mk,M,uud1nluegdqmisnfzpg75iqg,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323d,Answer,Russia,Moscow,Which of the following best describes your job function?,Guided tour services
333,daniela.p+200_IzcX_CIHU@bss.com.mk,M,mv0j9yovwhgmtif9l1naciko,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f7323d,Answer,Russia,Moscow,Which of the following best describes your job function?,Guided tour services
334,daniela.p+203_NfBj@bss.com.mk,F,67b70e142d21f543a1096609,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73102,Answer,Russia,Moscow Region,Reason for Attending the Event,Educational purposes 
335,daniela.p+203_NfBj_TkuP@bss.com.mk,M,kyxbogwp6p8ixqs8ds25v2w6,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73102,Answer,Russia,Moscow Region,Reason for Attending the Event,Educational purposes 
336,daniela.p+203_NfBj_8KQ3@bss.com.mk,M,ti4o4ov436gn8yp3j1c61svm,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73102,Answer,Russia,Moscow Region,Reason for Attending the Event,Educational purposes 
337,daniela.p+203_NfBj_R5H7@bss.com.mk,M,f9l91z1a20tmyrx0lk7tcbw0,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73102,Answer,Russia,Moscow Region,Reason for Attending the Event,Educational purposes 
338,daniela.p+203_NfBj_DuMy@bss.com.mk,M,q6d3mph828gjpg1cu7vsqkx4,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73102,Answer,Russia,Moscow Region,Reason for Attending the Event,Educational purposes 
339,daniela.p+203_NfBj_zBgp@bss.com.mk,M,fo9fdaazpqxsftbbgkrxi6w6,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73102,Answer,Russia,Moscow Region,Reason for Attending the Event,Educational purposes 
340,daniela.p+203_NfBj_lrIk@bss.com.mk,M,0wcaegyyobblhhvfzwyibn0a,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73102,Answer,Russia,Moscow Region,Reason for Attending the Event,Educational purposes 
341,daniela.p+203_NfBj_WAMQ@bss.com.mk,F,nbaqmxp4ox9elnfzdq0fykn8,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73102,Answer,Russia,Moscow Region,Reason for Attending the Event,Educational purposes 
342,daniela.p+202_Rw2b@bss.com.mk,F,67b70c7a2d21f543a1096605,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f73229,Answer,Russia,Moscow,Which of the following best describes your job function?,Marketing
343,daniela.p+202_Rw2b_0LXC@bss.com.mk,M,xy1nr3sp1vp7r17vtxyg683k,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f73229,Answer,Russia,Moscow,Which of the following best describes your job function?,Marketing
344,daniela.p+202_Rw2b_MtGK@bss.com.mk,F,7z4ymlbvgu3ct7w8qjeaycts,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f73229,Answer,Russia,Moscow,Which of the following best describes your job function?,Marketing
345,daniela.p+202_Rw2b_20IK@bss.com.mk,M,8iqywq3m81tjxwfrd0jijyth,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f73229,Answer,Russia,Moscow,Which of the following best describes your job function?,Marketing
346,daniela.p+202_Rw2b_ZF2k@bss.com.mk,M,wzh3p4rs1362l62x4dh2dikd,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f73229,Answer,Russia,Moscow,Which of the following best describes your job function?,Marketing
347,daniela.p+202_Rw2b_Oi3B@bss.com.mk,M,sou8pmpid2soba8goi4y1p5x,5c8a78336d41a10da4f73225,,5c8a78336d41a10da4f73229,Answer,Russia,Moscow,Which of the following best describes your job function?,Marketing
348,daniela.p+151_o4q3@bss.com.mk,F,67b45942197e604dd2722d45,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73103,Answer,Russia,Leningrad Region,Reason for Attending the Event,Personal interest
349,emilija_x3WF@bss.com.mk,F,67b461e3197e604dd2722d4e,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73103,Answer,North Macedonia,,Reason for Attending the Event,Personal interest
350,sergey.usenko_ucwx@ite.group,F,67b5e25c774d9e718c7541de,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73103,Answer,New Zealand,,Reason for Attending the Event,Personal interest
351,sergey.usenko_ucwx_ar23@ite.group,M,8lgk75oddjwupbeoh3j4r1rx,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73103,Answer,New Zealand,,Reason for Attending the Event,Personal interest
352,emilija_x3WF_SgHa@bss.com.mk,M,vf4ns9sm2nfsdesl31l9rgc5,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73103,Answer,North Macedonia,,Reason for Attending the Event,Personal interest
353,sergey.usenko_ucwx_aQ8I@ite.group,M,nzv2hgwyl8q24ej1kettdg8t,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73103,Answer,New Zealand,,Reason for Attending the Event,Personal interest
354,sergey.usenko_ucwx_DPxA@ite.group,F,1o5g2tlsho4gxzk3usr06z1c,5c8a78336d41a10da4f730fd,,5c8a78336d41a10da4f73103,Answer,New Zealand,,Reason for Attending the Event,Personal interest
